title,variant,price,imgUrl,link,l1,I2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,ADO
易碎品不干胶标签 40x25mm – 包装理想之选,1000 台,2.16,https://cf.shopee.com.br/file/br-11134207-7r98o-mbslzytd0k7tc2,http://shopee.com.br/product/1170759111/23398695603,笔记本与纸质用品,标签和贴纸,IVCN2026051379987,109724531044,https://detail.1688.com/offer/643240654190.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,23398695603,2.16445,,1,2.93
双面香蕉泡棉胶带 18mm x 10M Mimo - 1、2、3 或 4 包,1个单位,0.63,https://cf.shopee.com.br/file/sg-11134201-7rdy2-mbzouv065dkce7,http://shopee.com.br/product/1566438515/23398705545,其他,#VALUE!,IVCN202606177659,169718731417,,P2,2026/7/1,23398705545,0.63892,高价品，流量翻倍,1,
装饰硬面大学笔记本 – 蝴蝶系列 🦋🌸,封面 2.20 垫子。400 张,6.4,https://cf.shopee.com.br/file/br-11134207-7r98o-mcc7g0mb48o0b5,http://shopee.com.br/product/1458523294/23398727262,笔记本与纸质用品,笔记本和便签本,IVCN202601194261,159785516661,https://detail.1688.com/offer/801544648066.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A21360a2e17725961687293769e101b&token=lKIknB%2Blp%2BCl%2BKg0QQsqlGlLvhjUFEE2kqc1CJ%2BA6wfCZRmM4QFX%2FZpUqf3N6GNz&tracelog=cps&clickid=62809a3b60167c85e4aa8961158d8416&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B14167BE384A6AA97459A456CC37B7FAAE621D04453E51F5311E420E3A80697F7B348394BC3CC3C62B9992F8828C4BE892301810D4A870CD8D024E225DAE3B6D52DD4E38786847DE4CC59A660DF97AB4979CB99A5357235142834D9B147B96FACD2893B9FF95B6A641F905DC5216C639C9D60FE1F82C7F64A75A8B7BDD2312CDEADA456436212B3DED%26cbu_cps_trace_flag%3Dwrite,P1,2026/7/1,23398727262,6.40612,高价品，流量翻倍,1,
25 个尺寸为 30x30x30 厘米的纸板箱，可通过 Correios/PAC/Sedex 运输。,25 个尺寸为 30x30x30 厘米的纸板箱，可通过 Correios/PAC/Sedex 运输。,2.45,https://cf.shopee.com.br/file/br-11134207-7r98o-mcm6j1q1usxt68,http://shopee.com.br/product/293356240/23398746565,礼品与包装材料,纸箱,IVCN2026061712789,229425617387,,P2,2026/7/1,23398746565,2.45136,高价品，流量翻倍,1,
一套100个24x15x10英寸的纸板箱，适用于邮寄和电子商务运输,100 台,29.3,https://cf.shopee.com.br/file/br-11134207-81z1k-meipw3incem9ee,http://shopee.com.br/product/1615610655/23398856205,礼品与包装材料,纸箱,IVCN202606178887,189179278132,,P2,2026/7/1,23398856205,29.30336,高价品，流量翻倍,1,1.79
天然木质稻草，适用于篮子，200克、500克或1公斤装，礼品篮装饰填充物,500r,4.59,https://cf.shopee.com.br/file/br-11134207-820ln-mo4v47w8ibr5c9,http://shopee.com.br/product/1045940790/23398883707,礼品与包装材料,其他的,IVCN2026061716465,302609561817,,P2,2026/7/1,23398883707,4.59224,高价品，流量翻倍,2,
天然木质稻草，适用于篮子，200克、500克或1公斤装，礼品篮装饰填充物,1公斤,22.91,https://cf.shopee.com.br/file/br-11134207-820mh-mo4v47w8jqbl6f,http://shopee.com.br/product/1045940790/23398883707,礼品与包装材料,其他的,IVCN2026061716465,302609561818,,P2,2026/7/1,23398883707,22.91872,高价品，流量翻倍,2,
牛皮纸外卖袋，100个装，SOS – 最大承重17公斤 – 适用于零食/外卖包装,18x30x10.5厘米,15.79,https://cf.shopee.com.br/file/br-11134207-820mh-mneos5ibv9c144,http://shopee.com.br/product/1632765970/23398909565,礼品与包装材料,礼品袋,IVCN2026041458536,238792156961,无同款,P1,2026/7/1,23398909565,15.79988,高价品，流量翻倍,2,2.21
牛皮纸外卖袋，100个装，SOS – 最大承重17公斤 – 适用于零食/外卖包装,31x24x16厘米,25.35,https://cf.shopee.com.br/file/br-11134207-820l4-mneos5ibwnwhe6,http://shopee.com.br/product/1632765970/23398909565,礼品与包装材料,礼品袋,IVCN2026041458536,238792156962,无同款,P1,2026/7/1,23398909565,25.35774,高价品，流量翻倍,2,2.93
24/36/48/60色香味闪光啫喱笔套装。套装包含24至60种柔和的粉彩色。,一套包含36种随机颜色的套装,10.07,https://cf.shopee.com.br/file/sg-11134201-824jk-mfa0kmg0ln2lf2,http://shopee.com.br/product/1587783266/23398945598,写作与校对,钢笔和墨水,IVCN2025122312189,209612539326,https://detail.1688.com/offer/825169151638.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717665625270503539e0ea1&token=YoU8y%2FR%2FgkLV1lovTnudI7d7Q7Wov948wvcGQem0mn3Z0RYYdzMVRqIJfDLnAb7P,P1,2026/7/1,23398945598,10.07228,高价品，流量翻倍,1,1.21
9号缎带蝴蝶结（38毫米） - 缎带蝴蝶结 - 派对礼品蝴蝶结 - 多种颜色,红色，10个单位,1,https://cf.shopee.com.br/file/br-11134207-81z1k-mfcxskztxuyv64,http://shopee.com.br/product/895664232/23398950359,礼品与包装材料,丝带,IVCN2025122310249,179409616921,https://detail.1688.com/offer/604153599751.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,23398950359,2.15071,,2,0.93
9号缎带蝴蝶结（38毫米） - 缎带蝴蝶结 - 派对礼品蝴蝶结 - 多种颜色,红色，20个单位,14.12,https://cf.shopee.com.br/file/br-11134207-81z1k-mfcxskztxuyv64,http://shopee.com.br/product/895664232/23398950359,礼品与包装材料,丝带,IVCN2025122310249,179409616925,,P2,2026/7/1,23398950359,14.1261,高价品，流量翻倍,2,0.43
10支装24色双头油​​性马克笔套装，适用于艺术创作和学生美术用品 - 学校用品 - Jenny,10支装24色双头油​​性马克笔套装，适用于艺术创作和学生美术用品 - 学校用品 - Jenny,28.21,https://cf.shopee.com.br/file/sg-11134201-824gh-mfdytqle42kt41,http://shopee.com.br/product/1555286005/23398979994,写作与校对,钢笔和墨水,IVCN202606179173,189612652372,https://detail.1688.com/offer/798673053929.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=ff0b59e10c304a26a692fa21c94b2de8&sessionid=8e87edee1876415c808ea725927fcab8,P1,2026/7/1,23398979994,28.21947,高价品，流量翻倍,1,
5支装24色双头油​​性马克笔套装，适用于美术和学生艺术创作 - 学校用品,5支装24色双头油​​性马克笔套装，适用于美术和学生艺术创作 - 学校用品,6.3,https://cf.shopee.com.br/file/sg-11134201-824gm-mfdyv3wuf0ul61,http://shopee.com.br/product/526615488/23398980063,写作与校对,钢笔和墨水,IVCN2026061710069,199612652289,https://detail.1688.com/offer/798673053929.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=ff0b59e10c304a26a692fa21c94b2de8&sessionid=8e87edee1876415c808ea725927fcab8,P1,2026/7/1,23398980063,6.3055,高价品，流量翻倍,1,
巴拉那纸业公司出品的80号纸板，尺寸为100x80厘米，780克，10张/包。,巴拉那纸业公司出品的80号纸板，尺寸为100x80厘米，780克，10张/包。,86.32,https://cf.shopee.com.br/file/sg-11134201-822x5-mhxw67bic9ad7b,http://shopee.com.br/product/1048670805/23399196008,笔记本与纸质用品,艺术纸和纸板,IVCN202606178919,189183012302,,P2,2026/7/1,23399196008,86.3244,高价品，流量翻倍,1,
300 个 16x11x3 的纸板行李箱，可通过邮局和电子商务进行迷你运输,300 个 16x11x3 的纸板行李箱，可通过邮局和电子商务进行迷你运输,49.6,https://cf.shopee.com.br/file/sg-11134201-825zl-mk2ie6qpoyysc2,http://shopee.com.br/product/1212000646/23399329095,礼品与包装材料,纸箱,IVCN2026061710115,199617606805,,P2,2026/7/1,23399329095,49.60894,高价品，流量翻倍,1,
Poli Sujinho 49x69 装饰礼品袋 | 高级塑料包装 | 适用于鲜花、篮子和派对礼品,混色（随机3种颜色），25个,1.35,https://cf.shopee.com.br/file/br-11134207-820lq-mmsz7kngqzuo78,http://shopee.com.br/product/1162366877/23399428737,礼品与包装材料,礼品包装纸,IVCN202606174333,109728372941,https://detail.1688.com/offer/902258641180.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,23399428737,1.35715,高价品，流量翻倍,1,
Posca PC-5M 笔套装 1.8-2.5mm,完整套装,64.4,https://cf.shopee.com.br/file/br-11134207-820m0-mo1s87m57i0x0d,http://shopee.com.br/product/804417621/23399444698,其他,#VALUE!,IVCN202606177763,169727596778,https://detail.1688.com/offer/782323862512.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417822836254935561e0f0b&token=fFI%2Fjr93R0OV0MP3eUR08ZpRetN7iO9qNiBDCXFLYWwCtUZEQqzKYiOQh48ujsbZ,P0,2026/7/1,23399444698,93.62019,高价品，流量翻倍,2,
Posca PC-5M 笔套装 1.8-2.5mm,黑、白、红,25.28,https://cf.shopee.com.br/file/sg-11134201-820mu-mnn9im69vrwldb,http://shopee.com.br/product/804417621/23399444698,其他,#VALUE!,IVCN202606177763,209188900470,https://detail.1688.com/offer/782323862512.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417822836254935561e0f0b&token=fFI%2Fjr93R0OV0MP3eUR08ZpRetN7iO9qNiBDCXFLYWwCtUZEQqzKYiOQh48ujsbZ,P1,2026/7/1,23399444698,25.28288,高价品，流量翻倍,2,
42张粉色Kindle贴纸套装 - 拼贴和个性化 - 防水,明亮的,2.07,https://cf.shopee.com.br/file/br-11134207-820ly-mnsrpns4w4qs78,http://shopee.com.br/product/1712470277/23399445944,笔记本与纸质用品,标签和贴纸,IVCN202606177761,169727419247,https://detail.1688.com/offer/953952350903.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17822685844677830e0bef&token=OA5b2kYPxCp%2BCc85JjLKp6MCQFY8OYhR%2BWQHB9hFaUWIL0TaGkzPROi0kXUYH6Fg,P0,2026/7/1,23399445944,5.41928,,3,
42张粉色Kindle贴纸套装 - 拼贴和个性化 - 防水,全息,2.07,https://cf.shopee.com.br/file/br-11134207-820ly-mnsrpns4w4qs78,http://shopee.com.br/product/1712470277/23399445944,笔记本与纸质用品,标签和贴纸,IVCN202606177761,169727419248,https://detail.1688.com/offer/953952350903.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17822685844677830e0bef&token=OA5b2kYPxCp%2BCc85JjLKp6MCQFY8OYhR%2BWQHB9hFaUWIL0TaGkzPROi0kXUYH6Fg,P0,2026/7/1,23399445944,8.81694,高价品，流量翻倍,3,
42张粉色Kindle贴纸套装 - 拼贴和个性化 - 防水,哑光的,2.07,https://cf.shopee.com.br/file/br-11134207-820ly-mnsrpns4w4qs78,http://shopee.com.br/product/1712470277/23399445944,笔记本与纸质用品,标签和贴纸,IVCN202606177761,169727419249,https://detail.1688.com/offer/953952350903.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17822685844677830e0bef&token=OA5b2kYPxCp%2BCc85JjLKp6MCQFY8OYhR%2BWQHB9hFaUWIL0TaGkzPROi0kXUYH6Fg,P0,2026/7/1,23399445944,3.72225,,3,
[12支装] 马牌 H-110 细头马克笔（蓝/红/黑）,蓝色（每盒）,1.17,https://cf.shopee.co.th/file/sg-11134201-22100-qz0nu26b8sive4,http://shopee.co.th/product/156658500/23400865489,写作与校对,标记,IVCN202603163633,230040393924,,P1,2026/7/1,23400865489,1.17705,,2,3.64
[12支装] 马牌 H-110 细头马克笔（蓝/红/黑）,红色（方框）,1.01,https://cf.shopee.co.th/file/sg-11134201-22100-daqmcs9b8siv33,http://shopee.co.th/product/156658500/23400865489,写作与校对,标记,IVCN202603163633,230040393925,,P1,2026/7/1,23400865489,1.01359,,2,1.43
A3+喷墨PP贴纸，白色光面，防水，可浸入水中（13x19英寸）/ PP光面 / 喷墨贴纸,糖纸,27.5,https://cf.shopee.co.th/file/th-11134207-7r98v-lz21f7wehktld2,http://shopee.co.th/product/885153112/23413774457,其他,#VALUE!,IVCN2025111811583,165402593285,https://detail.1688.com/offer/639625212334.html?spm=a26352.13672862.offerlist.19.5fa3169dMLeRxp&cosite=-&tracelog=p4p&_p_isad=1&clickid=c46400ca66d641b790f772950601a46c&sessionid=8f4f8046af86e15645476bc57082a7c7,P0,2026/7/1,23413774457,113.22273,高价品，流量翻倍,1,1.07
Futureboard，65x81厘米，1包10张，3毫米厚。,颜色多样,20.05,https://cf.shopee.co.th/file/sg-11134201-23010-mna4lbjjy1lv76,http://shopee.co.th/product/274500079/23417085679,笔记本与纸质用品,艺术纸和纸板,IVCN2026051379911,88569363961,https://detail.1688.com/offer/900942778136.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,23417085679,20.05836,高价品，流量翻倍,2,1.43
Futureboard，65x81厘米，1包10张，3毫米厚。,白色的,17.35,https://cf.shopee.co.th/file/sg-11134201-23010-8jpg3sviy1lv48,http://shopee.co.th/product/274500079/23417085679,笔记本与纸质用品,艺术纸和纸板,IVCN2026051379911,88569363964,无同款,P1,2026/7/1,23417085679,17.35405,高价品，流量翻倍,2,1.29
棕色牛皮纸袋，侧边有风琴褶，适合装零食和油炸食品，可直立放置（50个/包）,#C3（50张）,0.89,https://cf.shopee.co.th/file/th-11134207-7ra0j-mcz6ou14qp9ad6,http://shopee.co.th/product/32746613/23417098014,礼品与包装材料,礼品袋,IVCN2026041458316,230714272218,,P2,2026/7/1,23417098014,0.89512,,1,1.64
50 个高品质牛皮纸袋组合装，带提手，多色图案牛皮纸袋，水泥纸袋，礼品袋。,50 IB01T 白色 PE,12.47,https://cf.shopee.vn/file/vn-11134207-81ztc-mk41fh6ownpk8c,http://shopee.vn/product/431012158/23430388786,礼品与包装材料,礼品袋,IVCN202606174261,109299195844,,P2,2026/7/1,23430388786,12.47346,高价品，流量翻倍,1,
丝带编号 1446 长 21 米，宽 2 厘米，LUX 长 18 米。,金，21米,6.89,https://cf.shopee.co.th/file/th-11134207-23030-23ga8qw1ckov88,http://shopee.co.th/product/104513142/23431360850,礼品与包装材料,丝带,IVCN202604158791,194031951738,,P2,2026/7/1,23431360850,6.89417,,1,2.79
QuanTum 222 DUO 双头笔，蓝红墨水，0.5 毫米（1x50 支笔）,QuanTum 222 DUO 双头笔，蓝红墨水，0.5 毫米（1x50 支笔）,14.2,https://cf.shopee.co.th/file/th-11134207-7qul8-lht03c82behf3d,http://shopee.co.th/product/602138623/23445039184,写作与校对,钢笔和墨水,IVCN202601055393,231694579361,,P1,2026/7/1,23445039184,14.20781,高价品，流量翻倍,1,
（100个）食品级牛皮纸袋，平底设计。优质纸张，非常适合包装面包和烘焙食品。,4号牛皮纸袋，100个,6.32,https://cf.shopee.co.th/file/th-11134207-7rasd-m1ni73u1y19z0f,http://shopee.co.th/product/1019860514/23446080294,礼品与包装材料,礼品袋,IVCN202604158495,138943482318,https://detail.1688.com/offer/795838259243.html?spm=a26352.b28411319/2508.0.0.4fbb1e62xbOzch&cosite=-&tracelog=p4p&_p_isad=1&clickid=0fa923b5d9444e5689284e61e704e56b&sessionid=166d979ebdf107678ff8a86e73083a08,P1,2026/7/1,23446080294,6.32942,,4,11
（100个）食品级牛皮纸袋，平底设计。优质纸张，非常适合包装面包和烘焙食品。,6号牛皮纸袋，100个,9.66,https://cf.shopee.co.th/file/th-11134207-7ras9-m1ni75dtoep528,http://shopee.co.th/product/1019860514/23446080294,礼品与包装材料,礼品袋,IVCN202604158495,138943482319,https://detail.1688.com/offer/826030827643.html?spm=a26352.13672862.offerlist.16.21966276uNSeJs&cosite=-&tracelog=p4p&_p_isad=1&clickid=bb8caea6b1d14136ae17f2fd07068267&sessionid=2da327fd37fdba8b7c478a1fa1a4f096,P1,2026/7/1,23446080294,9.66056,,4,6.71
（100个）食品级牛皮纸袋，平底设计。优质纸张，非常适合包装面包和烘焙食品。,8号牛皮纸袋，100个,7.93,https://cf.shopee.co.th/file/th-11134207-7ras8-m1ni77se5q3t7c,http://shopee.co.th/product/1019860514/23446080294,礼品与包装材料,礼品袋,IVCN202604158495,147304459858,https://detail.1688.com/offer/795838259243.html?spm=a26352.b28411319/2508.0.0.4fbb1e62xbOzch&cosite=-&tracelog=p4p&_p_isad=1&clickid=0fa923b5d9444e5689284e61e704e56b&sessionid=166d979ebdf107678ff8a86e73083a08,P1,2026/7/1,23446080294,7.93346,,4,2.79
（100个）食品级牛皮纸袋，平底设计。优质纸张，非常适合包装面包和烘焙食品。,14号牛皮纸袋，100个,13,https://cf.shopee.co.th/file/th-11134207-7rasc-m1ni7ctaszmxcf,http://shopee.co.th/product/1019860514/23446080294,礼品与包装材料,礼品袋,IVCN202604158495,147304459860,https://detail.1688.com/offer/657966122803.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517743409581118366e10d3&token=%2B0CvUNQGuanSG%2BKuQunyrhyfC8JGCztcg%2BAN4KWgAIrTWvaaDcn6KufvuYpoyNch,P0,2026/7/1,23446080294,21.62061,高价品，流量翻倍,4,1.5
50/100 OPP 透明塑料，带自粘胶和透气孔,3XL，100件,5.05,https://cf.shopee.ph/file/ph-11134207-7qul9-lkimnl3usbb2d6,http://shopee.ph/product/91867522/23451531549,礼品与包装材料,礼品包装纸,IVCN202603163181,221921033583,https://detail.1688.com/offer/969529064069.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,23451531549,5.05592,,1,1.71
棕色牛皮纸袋，带打孔提手（100个装）| EZPLASTICPH,100个大号PH,28.08,https://cf.shopee.ph/file/ph-11134207-7r98u-llc5grv74ak209,http://shopee.ph/product/234938680/23453947062,礼品与包装材料,礼品袋,IVCN2026061713257,235603457545,,P2,2026/7/1,23453947062,28.0818,高价品，流量翻倍,1,0.5
套装：NHT Books 出品的《214 个部首书写练习本》+《214 个汉语部首快速记忆书》，附赠一支笔和 10 支墨水笔芯。,1套,7.48,https://cf.shopee.vn/file/vn-11134207-7r98o-lluwue2xvqovb3,http://shopee.vn/product/227817473/23455258926,笔记本与纸质用品,笔记本和便签本,IVCN2026041458388,235648120087,https://detail.1688.com/offer/722127813201.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,23455258926,7.48188,,1,11.29
【涂鸦】笔记本【作文簿，书写本，螺旋装订，带线】1令/10本，60克/平方米，80页,作品,2.67,https://cf.shopee.ph/file/ph-11134207-7r98q-lwv8sgd2lnusa0,http://shopee.ph/product/166648195/23464700647,笔记本与纸质用品,笔记本和便签本,IVCN2026041457100,195193736303,https://detail.1688.com/offer/686308781010.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/7/1,23464700647,3.15741,,1,
10PCS- High Quality Paper Bag/Gift Bag/Doorgift Bag SIZE A4/Goodies Bag/Wedding Bag/beg kenduri/LPB2201-A4/礼物袋/环保袋/礼品袋/,2260-A4/白色,0.65,https://cf.shopee.com.my/file/sg-11134201-822xj-moap576r239c87,http://shopee.com.my/product/175745976/23467930441,礼品与包装材料,礼品袋,IVCN202601055987,280123491632,,P2,2026/7/1,23467930441,0.65273,,2,4.57
10PCS- High Quality Paper Bag/Gift Bag/Doorgift Bag SIZE A4/Goodies Bag/Wedding Bag/beg kenduri/LPB2201-A4/礼物袋/环保袋/礼品袋/,2260-A4/奶油色,5.2,https://cf.shopee.com.my/file/sg-11134201-822yz-moap5tkoz7cw26,http://shopee.com.my/product/175745976/23467930441,礼品与包装材料,礼品袋,IVCN202601055987,280123491633,https://detail.1688.com/offer/687110809743.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,23467930441,5.20877,,2,
